Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242),9.180300415997005e-07,6.440116782280908e-05,0,0,7.941601950699752,110.39649240505126,BECN1;SLC9A3R1;URI1;SIAH1;BCL2;PPIF;NUPR1;P4HB;DNM1L;S100A9;BCL2L2
GO_Biological_Process_2023,Organic Substance Transport (GO:0071702),9.245888257277947e-07,6.440116782280908e-05,0,0,3.549547529219323,49.31711773265858,RYR1;RAMP2;ITPR1;PSEN2;MIA3;SLC50A1;ABCA12;SCAMP1;ABCC11;HSP90B1;SNX4;CENPF;CHMP1B;PPT1;FLVCR1;CHMP2A;TXNIP;CHMP3;KCNN4;SLC29A1;RAMP1;ABCD1;RAB7A
GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription (GO:0045893),1.3394317077482223e-06,9.153625746158607e-05,0,0,1.8551469481290668,25.087644039579754,ATF2;MESP1;CSRNP2;CHD8;FOXI1;HNRNPU;NR3C1;LITAF;CDC73;DCAF6;CHCHD2;SALL2;CDH1;RUVBL1;MYB;TEAD2;SOX4;ACTR3;ARHGEF11;ACTR2;SUPT16H;ACTL6A;THOC1;PARP9;ZFX;ILF2;UCHL5;TOX3;PLSCR1;ELF3;THRAP3;TET3;ARHGEF2;IRF6;ATF6;PTMA;IRF9;INO80B;SP100;NFIX;MEAF6;DHX9;HEATR1;TAF9;SUPT4H1;FOXK2;CREBL2;GATA2;EPCAM;PCBP1;ERBB2;STAT6;HES1;MEF2D;MTA3;RREB1;SF3B1;STAT5A;TFAP2A;RNF20;JUN;JUND;STAT1;CNBP;IRX3;ESRRB;EAF2;NR1H3;GRHL1;GRHL2;KLF2;FOSL2;NFKBIA;TFCP2;TMEM98;APEX1;SP6;NFE2L1
GO_Biological_Process_2023,Regulation Of Gene Expression (GO:0010468),1.3703160849661492e-06,9.191268258791468e-05,0,0,1.9045641422592203,25.71250940064279,ATF2;GSK3B;GSK3A;BTG1;NR3C1;LITAF;BACH1;YBX3;TSKU;ING5;RO60;CDH1;RUVBL1;MYB;TEAD2;SOX4;PRMT5;ACTL6A;SORD;RHOH;BAZ1A;GLRX2;PARP9;FOXP1;MLF2;SLC7A5;SFRP4;PLSCR1;PRKAR1A;ZNF638;MYADM;TERF2IP;MAPT;RAMP2;MYCBP;CRABP2;MEAF6;HPN;TAF9;SUPT4H1;FOXK2;PIK3R3;CREBL2;VTCN1;GATA2;ACVR1B;TOB1;ATXN1L;ZNF703;NSD2;MBIP;PCGF1;RREB1;ZNF146;TFAP2A;RNF20;BTNL9;CNBP;ESRRB;PUM2;PDCL3;OCLN;GON4L;TMEM98;PIP;ZNF219;ZNF217;UBAP2;CALR;ZNF138;INSM1;FGFR4
GO_Biological_Process_2023,Membrane Organization (GO:0061024),1.7706698667248252e-06,0.00011660665922322394,0,0,3.803800552216989,50.378115076982304,MTCH1;TOR1AIP2;TIMM50;REEP1;SLC9A3R1;SERP1;VAPA;TMEM33;REEP3;CHMP1B;LPCAT3;LMNA;MYADM;CHMP2A;PPT1;CHMP3;TMCC1;DNM1L;SPTBN1;CHMP5
GO_Biological_Process_2023,Nitrogen Compound Transport (GO:0071705),1.951896824205989e-06,0.0001262458981656088,0,0,3.7769057090635414,49.6538800048882,RALBP1;SLC38A1;RAMP2;MIA3;SCAMP1;HSP90B1;SNX4;SLC7A5;CENPF;SLC7A8;CHMP1B;CHMP2A;PPT1;FLVCR1;TXNIP;CHMP3;SLC29A1;ABCD1;RAMP1;RAB7A
GO_Biological_Process_2023,Cellular Component Assembly (GO:0022607),2.001624530089864e-06,0.00012719094821027173,0,0,3.0918141592920354,40.56939854046504,NCKAP1;RTN3;BECN1;SYCP2;DHX9;CAPG;RTN4;SLC9A3R1;BAIAP2L1;SNX9;QSOX1;HES1;DNM1L;SPTBN1;TEAD2;MAGI1;NIFK;TINF2;GRHL2;CD2AP;VMP1;OCLN;MYO1B;TTLL3;GORASP2;GAS8
GO_Biological_Process_2023,mRNA Processing (GO:0006397),2.5788658983829044e-06,0.00016104572903349792,0,0,3.3194091369054965,42.714690634079,HEXIM1;SF3A3;HNRNPA3;SF3B6;METTL3;HNRNPU;PRPF40A;CASC3;LSM5;FBXO11;SMU1;RBM4;ZMAT2;RSRC1;SNRPG;SNIP1;SNRPE;HNRNPC;GEMIN7;SNRNP200;SF3B1;CMTR2;BCAS2
GO_Biological_Process_2023,RNA Metabolic Process (GO:0016070),2.6794056147117287e-06,0.00016448825655060816,0,0,4.508659777297124,57.84572429278523,PNPT1;DHX9;FASTKD2;RNASET2;THOC1;HNRNPU;ADAR;ISG20;DUSP11;RBM4;EXOSC6;EXOSC5;HNRNPUL1;PABPN1;TENT2;ZNF830
GO_Biological_Process_2023,Apoptotic Process (GO:0006915),2.7360848247054242e-06,0.00016516832058471745,0,0,3.206326712532285,41.06978292806853,NCKAP1;FASTKD2;BNIP3;SIAH1;IFI6;THOC1;EMP1;DHCR24;GLRX2;RTN4;HK2;IFIT2;RHOB;HSPD1;NFKBIA;BCL2L13;PLSCR1;STK11;PIK3CA;BCL2;NDUFS1;PPIA;IER3;BNIPL
GO_Biological_Process_2023,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),3.064371790717869e-06,0.00018195335452426427,0,0,1.9564613748074242,24.83858401426339,ATF2;MESP1;CSRNP2;CHD8;ZMYND8;FOXI1;HNRNPU;NR3C1;LITAF;CDC73;DCAF6;CHCHD2;SALL2;MYB;SOX4;ACTR3;ACTR2;ZFX;TOX3;PLSCR1;ELF3;THRAP3;TET3;ARHGEF2;IRF6;EAPP;ATF6;PTMA;IRF9;NFIX;DHX9;TAF9;SUPT4H1;FOXK2;GATA2;EPCAM;PCBP1;STAT6;HES1;MEF2D;RREB1;SF3B1;STAT5A;TFAP2A;RNF20;JUN;JUND;STAT1;CNBP;IRX3;ESRRB;EAF2;NR1H3;GRHL1;GRHL2;KLF2;FOSL2;NFKBIA;TFCP2;APEX1;SP6;NFE2L1
GO_Biological_Process_2023,Regulation Of Organelle Organization (GO:0033043),3.2914929953590715e-06,0.00019228689724500898,0,0,4.721896667412212,59.61002293773802,INO80B;SLC30A9;RAP1GDS1;F11R;UCHL5;PARL;CAMSAP2;GOLPH3;RHOT1;TMEM33;RUVBL1;MAPT;DNM1L;S100A9;PAK2
GO_Biological_Process_2023,Regulation Of Stem Cell Differentiation (GO:2000736),3.878972880415307e-06,0.00022301015512482926,0,0,7.626839826839827,95.02996785931879,NSUN2;ESRRB;METTL3;TACSTD2;HNRNPU;EIF2AK2;SLC4A11;HES1;MTA3;RBM24
GO_Biological_Process_2023,Negative Regulation Of Protein Modification Process (GO:0031400),4.456557715749993e-06,0.00025221331322572616,0,0,5.346393318147305,65.8736279685654,GSK3B;G6PD;IGFBP3;SORD;CDYL;IMPACT;OCLN;DNAJC10;MYADM;TERF2IP;MAPT;INSM1;PPIA
GO_Biological_Process_2023,Actin Filament Organization (GO:0007015),4.749727760437789e-06,0.0002612023723033713,0,0,3.857487804878049,47.28286072597842,MARCKSL1;TPM3;COBL;SHROOM3;CAPG;CD2AP;CNN3;ENAH;DLG1;MARCKS;MYO1B;BAIAP2L1;EFS;RUFY3;MYO6;TAGLN2;RAC1;ARHGEF2
GO_Biological_Process_2023,Regulation Of Viral Genome Replication (GO:0045069),4.764114559839227e-06,0.0002612023723033713,0,0,5.829659263346668,71.4389698296309,IFIH1;ISG20;IFITM1;PLSCR1;OAS1;OAS2;EIF2AK2;RAD23A;ISG15;IFIT1;HACD3;PPIA
GO_Biological_Process_2023,Response To Interferon-Beta (GO:0035456),4.8317390790518704e-06,0.0002612023723033713,0,0,10.665960665658094,130.55460203781882,IFITM1;PLSCR1;PNPT1;CDC34;OAS1;STAT1;XAF1;UBE2K
GO_Biological_Process_2023,Mitochondrion Transport Along Microtubule (GO:0047497),5.318048217912718e-06,0.00028326427419529215,0,0,19.975264350453173,242.58768423896692,RHOT1;HSBP1;MAP1S;MAPT;LRPPRC;SYBU
GO_Biological_Process_2023,Wound Healing (GO:0042060),5.955547089541942e-06,0.00031262306606262194,0,0,5.186504833463661,62.399812062745106,DSP;MYOF;MIA3;TSKU;SYT7;LRG1;CHMP1B;ERBB2;CHMP2A;NF1;CHMP3;ARL8B;CHMP5
GO_Biological_Process_2023,Plasma Membrane Repair (GO:0001778),6.1174539304412515e-06,0.00031589935987263215,0,0,13.32464096749811,159.95384797071588,CHMP1B;MYOF;CHMP2A;CHMP3;SYT7;ARL8B;CHMP5
GO_Biological_Process_2023,Cellular Response To Cytokine Stimulus (GO:0071345),6.192394961611508e-06,0.00031589935987263215,0,0,2.7569419827484345,33.061768320923456,PTPRT;GSK3B;GSK3A;DHX9;ZFAND6;HNRNPU;IFIT1;YBX3;RO60;SMPD4;TPR;STAT6;GBP2;GBP1;STAT5A;CCL22;IL4R;PNPT1;STAT1;ERBIN;PRLR;NFKBIA;CDC34;OAS1;ARHGEF2;CD47;IL6ST;UBE2K
GO_Biological_Process_2023,Positive Regulation Of ATP-dependent Activity (GO:0032781),6.761121295382637e-06,0.00034012196294272104,0,0,8.279464355634445,98.56140810030868,VMP1;PLSCR1;DHX9;DNAJB11;DNAJC10;HNRNPU;TOR1AIP2;SETMAR;ATP1B3
GO_Biological_Process_2023,"RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)",7.638333714125353e-06,0.00037898691387071266,0,0,3.4145961977925805,40.23190290286712,SF3A3;HNRNPA3;SF3B6;METTL3;HNRNPU;PRPF40A;CASC3;LSM5;SMU1;RBM4;ZMAT2;RSRC1;SNRPG;SNIP1;SNRPE;GEMIN7;HNRNPC;SNRNP200;SF3B1;BCAS2
GO_Biological_Process_2023,Regulation Of Autophagy (GO:0010506),7.76271007546935e-06,0.00037995318774797275,0,0,2.9963460237187935,35.255543805462835,GSK3B;BECN1;GSK3A;BNIP3;ITPR1;FOXK2;MTMR4;GPR137B;TRIM8;TMEM59;RRAGA;STK11;ORMDL3;EEF1A2;BCL2;SH3BP4;TRIM27;MAPT;NUPR1;DNM1L;ATF6;ATP6V1D;RAB8A;SNX6
GO_Biological_Process_2023,Negative Regulation Of Kinase Activity (GO:0033673),7.887085053236993e-06,0.00038089362750432524,0,0,6.11974033358605,71.90868655643138,PRDX3;DEPTOR;CAMK2N1;NF1;HNRNPU;PPP2R5A;TRIM27;MAPT;PPIA;TRIB2;PAK2
GO_Biological_Process_2023,Protein Localization To Lysosome (GO:0061462),8.506718894179526e-06,0.00040541231361471375,0,0,8.003255109765329,93.43523626966525,BECN1;LMBRD1;M6PR;MFSD1;SH3BP4;GCC2;RTN4;CACNG4;RAB7A
GO_Biological_Process_2023,Golgi Vesicle Transport (GO:0048193),9.691707982216629e-06,0.0004558878741764757,0,0,3.23593951687258,37.35646203690251,TRAPPC3;COPA;TMED10;YIPF4;ATL2;GOSR1;GCC2;MIA3;SCAMP1;NRBP1;NKD2;YIF1B;TRAPPC6A;GOLPH3;MYO1B;VAPA;TMED2;KDELR2;COPG1;SEC22B;RAB8A
GO_Biological_Process_2023,Nervous System Development (GO:0007399),1.0189881932920465e-05,0.00047317631232099904,0,0,2.3741575328477094,27.28884041664737,NCKAP1;MESP1;IGSF8;DCTN1;ZMYND8;CAPG;MTR;MSI2;ACVR1B;CDH1;ERBB2;SLITRK6;HES1;NDUFV2;SOX4;SPTBN1;FARP1;MARCKSL1;UTP11;MAP1S;APLP2;ACTL6A;SIAH1;GRHL2;SLC25A16;MARCKS;RNF103;ALDH5A1;APEX1;PPT1;NF1;NDUFS2;PAFAH1B3;NAIP;SHANK2
GO_Biological_Process_2023,Cellular Respiration (GO:0045333),1.0340669629687379e-05,0.00047410006833832516,0,0,4.893751269958399,56.17745522278902,NDUFA9;NDUFB4;NDUFA10;NDUFB3;SDHC;COX6C;MTLN;CHCHD5;OXA1L;NDUFS2;CYCS;NDUFS1;NDUFV2
GO_Biological_Process_2023,Regulation Of Proteasomal Protein Catabolic Process (GO:0061136),1.0591027121724631e-05,0.00047950875293608264,0,0,6.672537878787879,76.43728044568441,USP14;PSMD14;PSME1;PSME2;RAD23A;COMMD1;NUPR1;PSMF1;UBQLN4;UCHL5
GO_Biological_Process_2023,Positive Regulation Of Lamellipodium Organization (GO:1902745),1.112930069537065e-05,0.00049765835948929,0,0,9.273959087022298,105.77812098449014,ACTR3;NCKAP1;ACTR2;OCLN;ARPC2;PIK3CA;RAC1;RREB1
GO_Biological_Process_2023,Positive Regulation Of Lamellipodium Assembly (GO:0010592),1.2100513841221735e-05,0.0005217626325345848,0,0,11.658399470899472,131.9994607721038,ACTR3;ACTR2;NCKAP1;OCLN;ARPC2;PIK3CA;RAC1
GO_Biological_Process_2023,Protein N-linked Glycosylation Via Asparagine (GO:0018279),1.2100513841221735e-05,0.0005217626325345848,0,0,11.658399470899472,131.9994607721038,OST4;ST6GAL1;TUSC3;DAD1;PSMD2;MAGT1;UGGT1
GO_Biological_Process_2023,Zinc Ion Transport (GO:0006829),1.2100513841221735e-05,0.0005217626325345848,0,0,11.658399470899472,131.9994607721038,SLC30A6;SLC30A9;SLC30A8;SLC39A9;SLC30A5;SLC39A6;SLC39A3
GO_Biological_Process_2023,Regulation Of Intracellular Signal Transduction (GO:1902531),1.2847166471775417e-05,0.0005474404348325948,0,0,2.6962485770612283,30.366195675239542,ARHGAP8;ZFAND6;PREX1;STK11;PIP4P1;TMEM127;PLEKHG4B;SMYD2;RFFL;PAK2;GBP1;VAV3;ARHGEF11;PRMT5;RALBP1;ATP6AP2;NFKBIA;ARHGAP32;DLG1;TAOK3;SPATA13;TRAF5;GRB2;ARHGEF2;MAPT;CD24;CALM2
GO_Biological_Process_2023,Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),1.3448452024636794e-05,0.0005662885979413309,0,0,4.759405456568998,53.38456879278617,NDUFA9;COA3;COA1;DMAC1;NDUFB4;UQCC1;NDUFA10;NDUFB3;OXA1L;NDUFS2;NDUFS1;COA5;COX20
GO_Biological_Process_2023,Vacuole Fusion (GO:0097576),1.3602183329899445e-05,0.0005662885979413309,0,0,26.615849056603775,298.2380474820037,CHMP1B;CHMP2A;CHMP3;CHMP5;VPS16
GO_Biological_Process_2023,Negative Regulation Of Phosphorylation (GO:0042326),1.588754164329102e-05,0.0006539167708181825,0,0,5.088228918274442,56.22480386928918,PRDX3;IMPACT;OCLN;IGFBP3;DNAJC10;SORD;MYADM;HNRNPU;TERF2IP;MAPT;INSM1;PPIA
GO_Biological_Process_2023,Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888),1.6861945935047895e-05,0.0006862243615364436,0,0,4.052540615278258,44.53924984711182,TRAPPC3;COPA;TMED10;YIPF4;ATL2;GOSR1;MIA3;NRBP1;YIF1B;TRAPPC6A;VAPA;TMED2;KDELR2;COPG1;SEC22B
GO_Biological_Process_2023,ERAD Pathway (GO:0036503),1.734825205293656e-05,0.0006981707659526247,0,0,4.632224753227031,50.778534844018125,WFS1;CCDC47;AUP1;ERLIN2;HSP90B1;ERLEC1;RNF103;DNAJC10;CALR;UBXN4;ATF6;UGGT1;ANKZF1
GO_Biological_Process_2023,Regulation Of Lamellipodium Assembly (GO:0010591),1.8361752685933508e-05,0.0007308381124005623,0,0,8.531558245083207,93.0386963377959,ACTR3;NCKAP1;ACTR2;OCLN;ARPC2;PIK3CA;TWF1;RAC1
GO_Biological_Process_2023,"Retrograde Transport, Endosome To Golgi (GO:0042147)",1.96460048377266e-05,0.0007734546687200624,0,0,4.571144547016744,49.54040324764237,TMEM87B;DCTN1;CLTC;GOSR1;GCC2;BAIAP3;RNF126;HEATR5A;STX6;TRIM27;TBC1D17;RAB7A;SNX6
GO_Biological_Process_2023,Glucose 6-Phosphate Metabolic Process (GO:0051156),1.99520252857053e-05,0.0007770562966110171,0,0,14.526229057951113,157.205464158457,RPIA;G6PD;G6PC3;RPE;PGLS;HK2
GO_Biological_Process_2023,Regulation Of Translational Initiation (GO:0006446),2.067058601894309e-05,0.0007964772612831049,0,0,5.43884255749305,58.667700554701504,EIF2B5;RBM4;EIF5B;IMPACT;CSDE1;DDX1;TPR;EIF3H;BZW1;UHMK1;EIF3B
GO_Biological_Process_2023,Negative Regulation Of Cell Migration (GO:0030336),2.2725272063192447e-05,0.0008664308990829795,0,0,3.394033407763655,36.289117015615766,PTPRT;RNF20;IFITM1;IGFBP5;ZMYND8;IGFBP3;TACSTD2;STC1;ARID4B;MIA3;ADIPOR1;SLURP1;RHOB;CDH1;ARHGDIB;NF1;CALR;RAC1
GO_Biological_Process_2023,Cellular Response To Tumor Necrosis Factor (GO:0071356),2.3083973878960876e-05,0.0008709390978082946,0,0,3.933012748825766,41.99030700109972,CCL22;DHX9;STAT1;ZFAND6;ERBIN;ACTN4;YBX3;NFKBIA;RRAGA;SMPD4;TRAF5;ARHGEF2;GBP2;CARD14;GBP1
GO_Biological_Process_2023,Gene Expression (GO:0010467),2.3413739710393356e-05,0.0008742738683612859,0,0,2.6540390491963888,28.297862083151553,MRPS15;FASTKD2;HNRNPU;MRPL14;ADAR;CASC3;SMG7;MRPL35;HSPD1;DUSP11;EXOSC6;MRPL3;RBM4;EXOSC5;PABPN1;TPR;MBTPS1;GALNT2;THOC1;MRPL24;MRPL52;GOLPH3;HNRNPUL1;DNAJB11;EEF1A2;ZNF830
GO_Biological_Process_2023,Autophagosome Maturation (GO:0097352),2.4170424084308412e-05,0.0008811476554641664,0,0,6.858959662593273,72.91335322528391,VAMP8;VMP1;BECN1;CHMP1B;CHMP2A;CHMP3;WIPI2;VPS16;CHMP5
GO_Biological_Process_2023,Lysosomal Membrane Organization (GO:0097212),2.4188371781638918e-05,0.0008811476554641664,0,0,22.17924528301887,235.7573605632029,LAPTM4B;CHMP1B;CHMP2A;CHMP3;CHMP5
GO_Biological_Process_2023,Negative Regulation Of Protein Phosphorylation (GO:0001933),2.432765476157279e-05,0.0008811476554641664,0,0,3.527125878956411,37.47182133398932,IGFBP3;SORD;OCLN;IMPACT;DEPTOR;CAMK2N1;DNAJC10;MYADM;NF1;TERF2IP;CALM3;TRIM27;INSM1;PPIA;TRIB2;CALM2;PAK2
GO_Biological_Process_2023,Protein Localization To Plasma Membrane (GO:0072659),2.5370508115127995e-05,0.0009098215880494415,0,0,3.690232509316118,39.049756842705754,RAMP2;ATP1B3;F11R;NKD2;GAK;RAB10;SLC9A3R1;EFR3A;DLG1;CDH1;GORASP2;BSG;TMED2;RAMP1;SPTBN1;RAB8A
GO_Biological_Process_2023,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),2.7773672771370386e-05,0.000983005735812797,0,0,5.244300335752193,55.02016796216379,NDUFA9;NDUFB4;NDUFA10;NDUFB3;NDUFS2;CYCS;SDHC;NDUFS1;NDUFV2;COX6C;COA6
GO_Biological_Process_2023,Regulation Of Cell Cycle (GO:0051726),2.7954055988050276e-05,0.000983005735812797,0,0,2.62388140596891,27.51126076369766,ANAPC13;INO80B;MEAF6;PRCC;HNRNPU;ING5;STK11;ZNF703;RUVBL1;MBIP;RNF20;JUN;CNTD1;JUND;PNPT1;METTL3;ACTL6A;DHCR24;RAD23A;UCHL5;UHMK1;RHOB;NUPR2;CALR;NUPR1;INSM1
GO_Biological_Process_2023,Vacuolar Transport (GO:0007034),2.9243322312785654e-05,0.0010184549367010544,0,0,6.6682437547312645,69.61552662650247,BECN1;AP1G2;AP1G1;CHMP1B;VPS41;M6PR;CHMP2A;CHMP3;TMEM106B
GO_Biological_Process_2023,Central Nervous System Development (GO:0007417),2.9757065663398252e-05,0.0010264770650745569,0,0,2.67283356993482,27.857458078024244,NCKAP1;RTN3;CHD8;CAPG;MSI2;RTN4;UGP2;APOD;FLNB;SOX4;SPTBN1;EIF2B5;MARCKSL1;MAP1S;APLP2;ATP6AP2;GRHL2;MARCKS;RNF103;ALDH5A1;APEX1;PPT1;UFC1;NF1;PAFAH1B3
GO_Biological_Process_2023,Sphingolipid Metabolic Process (GO:0006665),3.171960626416932e-05,0.001083852961215295,0,0,4.34209377372817,44.97790650513072,CERS6;ELOVL5;ORMDL1;HACD3;SUMF1;GALC;TM9SF2;ALDH3B2;UGCG;ORMDL3;PPT1;SPTSSA;PLPP2
GO_Biological_Process_2023,Regulation Of GTPase Activity (GO:0043087),3.434056264386851e-05,0.0011624440924868386,0,0,2.946496066298961,30.287573211621613,VAV3;GSK3B;RALBP1;CCL22;RGS16;RAP1GDS1;ARL2;GPR137B;PREX1;ERBB2;NF1;TMED2;RAB3GAP2;PLXNA1;SH3BP4;SNX9;PKP4;MMUT;PLXNA4;ZC3H15;RALGPS2
GO_Biological_Process_2023,Phosphate-Containing Compound Metabolic Process (GO:0006796),3.609665173937068e-05,0.0012105747462963017,0,0,3.140901771336554,32.12925930105404,DUSP5;G6PD;GPX4;PLPPR3;MBOAT2;HNMT;AGPAT1;THNSL2;DUSP16;HK2;DUSP12;G6PC3;PIP4P1;PIK3CA;IMPA2;PLAA;COQ8A;PLPP2;PAK2
GO_Biological_Process_2023,Protein K48-linked Ubiquitination (GO:0070936),3.689076972721558e-05,0.0012258565867153655,0,0,5.063174818958982,51.68260597704422,ZNRF1;RNF126;ZNRF2;UBE2H;CDC34;UBE2R2;NEDD4L;FBXO45;RFFL;UBE2K;TRIM45
GO_Biological_Process_2023,Positive Regulation Of Translation (GO:0045727),3.7797990963693696e-05,0.0012333722817162035,0,0,3.981100045269353,40.54055537237791,EIF2B5;COA3;DHX9;FASTKD2;CNBP;METTL3;CIRBP;HNRNPU;YBX3;UHMK1;CSDE1;ERBB2;METTL5;SOX4
GO_Biological_Process_2023,Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434),3.7797990963693696e-05,0.0012333722817162035,0,0,3.981100045269353,40.54055537237791,GSK3B;GSK3A;TAF9;RAD23A;COMMD1;UCHL5;DDA1;NKD2;RNF144B;HECTD1;SUMO1;EIF3H;TRIB2;UBQLN4
GO_Biological_Process_2023,Bicellular Tight Junction Assembly (GO:0070830),4.212874565972407e-05,0.001362413542674291,0,0,6.3169249770907205,63.64163103470906,RAMP2;DLG1;OCLN;MARVELD2;SLC39A9;ARL2;PAK2;GRHL2;OCEL1
GO_Biological_Process_2023,Protein Localization To Cell Periphery (GO:1990778),4.401286453090071e-05,0.0014107486312471005,0,0,3.50814681737655,35.190321026800554,RAMP2;ATP1B3;F11R;NKD2;GAK;RAB10;SLC9A3R1;EFR3A;DLG1;CDH1;BSG;MYADM;TMED2;RAMP1;SPTBN1;RAB8A
GO_Biological_Process_2023,Aerobic Respiration (GO:0009060),4.817126183374869e-05,0.0015304939505424364,0,0,5.445578231292517,54.133120597015036,NDUFA9;OXA1L;NDUFB4;NDUFA10;NDUFB3;NDUFS2;SDHC;NDUFS1;NDUFV2;NIPSNAP2
GO_Biological_Process_2023,Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558),4.982193286497647e-05,0.001560154900027159,0,0,4.134857359800412,40.96426032232678,GSK3B;TIA1;GSK3A;IGFBP5;CLTC;EIF2AK2;TOB1;GIGYF2;RBM4;RIDA;CAPRIN1;CALR;EIF4E2
GO_Biological_Process_2023,Regulation Of Mitochondrion Organization (GO:0010821),5.018850348909695e-05,0.001560154900027159,0,0,6.154777848948932,60.93060550432228,GSK3B;GSK3A;SLC30A9;GOLPH3;RHOT1;RAP1GDS1;MAPT;DNM1L;PARL
GO_Biological_Process_2023,Regulation Of Cell Migration (GO:0030334),5.039705226481988e-05,0.001560154900027159,0,0,2.2407478797224365,22.173495133982378,PTPRT;IFITM1;SEMA3C;ZMYND8;SEMA3B;PIK3R3;STC1;MIA3;ARID4B;CDH1;ZNF703;LMNA;PLXNA1;RAC1;RFFL;TMSB10;PLXNA4;RNF20;IGFBP5;APLP2;SEMA4C;MEAK7;ACTN4;ADRA2A;SLURP1;RHOB;CEACAM6;RUFY3;TRIP6;SPATA13;NF1;MYADM;SGK3
GO_Biological_Process_2023,Amino Acid Catabolic Process (GO:0009063),5.5040317062909085e-05,0.0016894578678123449,0,0,7.108623298033283,69.71742920449563,MCCC2;ALDH6A1;ALDH5A1;GOT2;HNMT;KMO;SLC25A44;THNSL2
GO_Biological_Process_2023,Golgi Organization (GO:0007030),5.5520358253563524e-05,0.0016898717444908157,0,0,3.613194943993423,35.404832940550655,RAB2B;PRMT5;TMED10;ATP8B2;YIPF4;ATL2;GCC2;GAK;VMP1;GOLPH3;GORASP2;TMED2;SEC22B;OBSL1;RAB8A
GO_Biological_Process_2023,Regulation Of Mitotic Spindle Assembly (GO:1901673),5.689629419499343e-05,0.001713102022801937,0,0,11.412494605092792,111.54892173263865,CHMP1B;TPR;CHMP2A;HNRNPU;CHMP3;CHMP5
GO_Biological_Process_2023,Ras Protein Signal Transduction (GO:0007265),5.7229526438165206e-05,0.001713102022801937,0,0,3.4236590563165907,33.44381011358119,ARHGEF11;NCKAP1;RTKN;HACD3;ADRA2A;RHOB;NRAS;RIT1;ARHGDIB;NF1;EPS8L1;GRB2;SHOC2;RAC1;RGL2;RALGPS2
GO_Biological_Process_2023,Protein Localization To Membrane (GO:0072657),6.071214213908236e-05,0.0018024539248176746,0,0,3.010204956693251,29.227184202157574,RAMP2;ATP1B3;F11R;NKD2;GAK;RAB10;TM9SF2;SLC9A3R1;ANO1;TM9SF1;EFR3A;DLG1;CDH1;BSG;TMED2;ARL5A;RAMP1;SPTBN1;RAB8A
GO_Biological_Process_2023,Outer Mitochondrial Membrane Organization (GO:0007008),6.34003322295109e-05,0.001837088026682308,0,0,16.633490566037736,160.78000937465694,MTCH1;MTX2;TOMM7;TOMM20;TOMM5
GO_Biological_Process_2023,Protein Insertion Into Mitochondrial Outer Membrane (GO:0045040),6.34003322295109e-05,0.001837088026682308,0,0,16.633490566037736,160.78000937465694,MTCH1;MTX2;TOMM7;TOMM20;TOMM5
GO_Biological_Process_2023,Protein Localization To Vacuole (GO:0072665),6.34003322295109e-05,0.001837088026682308,0,0,16.633490566037736,160.78000937465694,LMBRD1;MFSD1;SH3BP4;GBP1;RTN4
GO_Biological_Process_2023,Positive Regulation Of Type I Interferon Production (GO:0032481),6.47433768202426e-05,0.0018611151654199898,0,0,5.231729055258467,50.4604408351137,IFIH1;RNF135;RAB2B;OAS1;OAS2;DHX9;STAT1;DHX58;ISG15;HSPD1
GO_Biological_Process_2023,Protein Targeting (GO:0006605),6.666341478348776e-05,0.001897279026595154,0,0,3.549042699956257,34.127077363598865,PEX19;ZFAND6;SRP54;ZDHHC24;TOMM20;ZDHHC4;YIF1B;SPCS1;ZDHHC9;APEX1;VPS41;TIMM17A;TOMM7;LONP2;TOMM5
GO_Biological_Process_2023,Regulation Of Mitotic Spindle Organization (GO:0060236),6.704906554505238e-05,0.001897279026595154,0,0,6.8791176614123275,66.10891153934388,DCTN1;CHMP1B;CLTC;TPR;CHMP2A;HNRNPU;CHMP3;CHMP5
GO_Biological_Process_2023,Protein Maturation (GO:0051604),6.91251849504474e-05,0.0019408637200815542,0,0,3.741595744680851,35.84295850232384,MBTPS1;GALNT2;MAGEF1;RAP1GDS1;PSEN2;CTSS;PARL;HSPD1;BACE2;NCSTN;CPD;DNAJB11;SDE2;LONP2
GO_Biological_Process_2023,Regulation Of Cell Cycle Process (GO:0010564),7.293494881699711e-05,0.0020320798816551044,0,0,3.5178106864118472,33.51046276855108,CUL9;PRMT5;BECN1;AHCTF1;CETN2;ACTL6A;PRPF40A;PUM2;KIF13A;CALM3;BIRC6;INSM1;OBSL1;CALM2;RAB11FIP4
